id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
51011960,密境【一号院】/密云水库湖景大宅/极简侘寂风/泳池/私汤/K歌/烧烤/水库鱼餐饮订制/云佛山滑雪场/,45653753,智贤,密云县 / Miyun,40.46117,116.91505,Entire home/apt,5761,1,1,1.0,1,356,1
51022373,延庆 椿·巢小院,392473407,张健,延庆县 / Yanqing,40.49526,115.88015,Entire home/apt,2299,1,3,1.7,1,86,3
51024976,棋盘山旁山景小院听心花宿悠游谷,146207061,听心花宿,昌平区,40.158707,116.03775,Entire home/apt,3944,1,0,0.0,5,359,0
51026583,近清凉谷 黑龙潭  云蒙山独栋轻奢民宿 中式风整套大宅 观景,277269448,馨居,密云县 / Miyun,40.605747,116.792183,Entire home/apt,2888,1,0,0.0,3,176,0
51028748,长城景观自在庭院,407401194,认证手机用户0053,延庆县 / Yanqing,40.339298,116.039955,Private room,795,1,0,0.0,5,175,0
51029769,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|苏木,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34965,116.54737,Private room,1101,1,0,0.0,9,358,0
51030542,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|和风,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34783,116.54742,Private room,1101,1,0,0.0,9,358,0
51030650,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|藤趣,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34984,116.5471,Private room,1101,1,0,0.0,9,358,0
51030743,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|花楹,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34789,116.54927,Private room,1101,1,0,0.0,9,358,0
51030928,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|竹清,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34918,116.54945,Private room,1101,1,0,0.0,9,358,0
51030986,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|陌野,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34963,116.54855,Private room,1101,1,0,0.0,9,358,0
51031068,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|西江月,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34962,116.54935,Private room,1292,1,0,0.0,9,358,0
51031140,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景|知否,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.34774,116.54943,Private room,1292,1,0,0.0,9,358,0
51031275,【花筑】桂庭俊舍|宽沟风景|近红螺寺|高清投影|提供BBQ|Spa及艾灸|观景落地窗及山景露|包栋,412837476,花筑·桂庭俊舍,怀柔区 / Huairou,40.3496,116.54714,Private room,7124,1,0,0.0,9,358,0
51037664,【鼎礼大家】欢聚三卧七人标准烧烤KTV麻将儿童房泳池轰趴亲子聚会日式庭院赏星观月舒适假期,251752123,大家,昌平区,40.18257,116.31589,Entire home/apt,6066,1,0,0.0,5,360,0
51038506,【鼎礼大家】欢聚店五卧室11人标准房房桌游麻将烧烤KTV撸猫/可研发团建轰趴聚会亲子活动求婚仪式等等,251752123,大家,昌平区,40.18242,116.318,Entire home/apt,6154,1,0,0.0,5,359,0
51048629,画落堂2号院丨亲子私汤小院 » 近世园会·八达岭·野鸭湖·玉渡山·世葡园·烧烤·台球·家庭出游,346709215,延城攻略,延庆县 / Yanqing,40.41546,115.99419,Entire home/apt,3857,1,2,1.0,12,32,2
51049184,【江米洞の心境】桃林深处的整栋日式现代民宿,413037200,小境,平谷区 / Pinggu,40.26394,117.01263,Entire home/apt,3878,1,1,0.42,1,85,1
51049238,十渡秋水人家小院整租（蹦极跳台对面）,413034977,喜,房山区,39.63174,115.59303,Entire home/apt,2473,1,0,0.0,3,365,0
51050529,十渡秋水人家大床房（拒马乐园蹦极跳台对面）,413034977,喜,房山区,39.63228,115.59188,Private room,263,1,0,0.0,3,365,0
51050852,十渡秋水人家豪华家庭房（近漂流）,413034977,喜,房山区,39.63077,115.59188,Private room,180,1,0,0.0,3,365,0
51053666,【皇家荷苑●水色】近环球影城&高空威亚&露营&团建&会议&湖畔烧烤&拍摄&婚礼&近地铁&通州&划船,413075006,皇家荷苑,通州区 / Tongzhou,39.85686,116.70523,Private room,771,1,1,0.67,14,88,1
51061342,易兴山居—和院，五室露台私汤独院,394775707,认证手机用户2128,延庆县 / Yanqing,40.68729,116.463875,Entire home/apt,5313,1,0,0.0,2,359,0
51070842,【桃李北门】怀柔五居院落，棒球场｜超大草坪麻将｜团建聚会轰趴｜青龙峡雁栖湖，怀北漂流真人cs,378925384,醉懒轻奢民宿,怀柔区 / Huairou,40.36055,116.70592,Entire home/apt,4595,1,1,0.48,7,358,1
51079516,【皇家荷苑●观荷】近环球影城&高空威亚&投影&打卡地&划船&可接送&近地铁&近商圈&阳台&花庄地铁,413075006,皇家荷苑,通州区 / Tongzhou,39.855968,116.706367,Private room,728,1,1,0.71,14,120,1
51080693,门头沟清水镇百花山/灵山/妙峰山/Beauty House浪漫木屋轻奢双人大套房,301605973,Monica-莫妮卡,门头沟区 / Mentougou,39.987717,115.578072,Entire home/apt,644,1,0,0.0,3,358,0
51091490,古朴简约 古崖居/奥伦达部落/聚会/交通方便/亲子出行/情侣,413406259,红亮,延庆县 / Yanqing,40.45084,115.795,Entire home/apt,231,1,0,0.0,2,364,0
51091889,古崖居/原乡美利坚/奥伦达部落古朴小院,413406259,红亮,延庆县 / Yanqing,40.46388,115.77618,Entire home/apt,219,1,2,2.0,2,362,2
51092746,二环内市中心双地铁步行可达协和同仁北京医院天坛近南锣双大床四人入住可做饭,386447508,北京四合宾馆,东城区,39.921452,116.421638,Private room,784,2,0,0.0,9,328,0
51097001,慢漫时光，长城脚下的田园小院！,268867959,彩虹,延庆县 / Yanqing,40.35392,115.93116,Entire home/apt,6374,1,0,0.0,1,359,0
51101302,绿氧空间古北水镇二道河小院,250241366,琼兰,密云县 / Miyun,40.568748,117.18119,Entire home/apt,3200,1,1,0.61,15,361,1
51101797,竹简 · 清水渡壹号I恒温泳池I黄花城水长城I滑梯蹦床I露台烧烤IKTVI台球丨团建轰趴 家庭亲子,297773300,竹简民宿,怀柔区 / Huairou,40.378731,116.43222,Entire home/apt,4099,1,0,0.0,13,359,0
51110747,【悠家】居民自建房-空气清新-宜烧烤/近十渡风景区/房山世界地质公园石花洞景区/圣莲山风景区,413452304,认证手机用户7136,房山区,39.57816,115.74579,Entire home/apt,728,1,0,0.0,1,365,0
51113276,整院独享 家庭出游 烧烤聚会 古北水镇旁中式仿古庭院,413609775,青禾雅居精品民宿,密云县 / Miyun,40.611698,117.233162,Entire home/apt,1309,1,0,0.0,1,358,0
51117996,整租延庆吾院儿·楠舍近八达岭长城野鸭湖世园会野生动物园/loft/可做饭烧烤麻将ktv台球投影团建,85447442,民宿小主,延庆县 / Yanqing,40.352837,115.981071,Entire home/apt,4414,1,1,0.77,9,359,1
51119166,Beijing Seikei Garden holidayhouse（east half yard）,400648422,文军,延庆县 / Yanqing,40.584457,116.077637,Entire home/apt,7154,1,0,0.0,8,265,0
51120577,麓无事别墅美宿、长城山脚下的整栋别墅、无遮挡山景、可烧烤唱k麻将、可做饭、聚会团建,400829667,麓无事咖啡民宿,延庆县 / Yanqing,40.35392,115.93116,Entire home/apt,2970,1,1,1.0,3,359,1
51131053,怀柔雁栖湖 青龙峡 怀北滑雪场团建轰趴 家庭聚会 休闲度假  棋牌儿童乐园BBQ 整租5室7卫,134039029,Antony,怀柔区 / Huairou,40.43845,116.67553,Entire home/apt,3663,1,2,0.92,1,359,2
51136185,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间别墅整租,413247478,陈微,延庆县 / Yanqing,40.51742,116.16177,Entire home/apt,3949,1,3,1.53,4,357,3
51138369,延庆【喜出望外】河畔小院/诧寂美宅/亲子亲宠/ 好友轰趴/戏水泳池/星空私汤/露台烧烤/龙庆峡豆腐宴,27511961,Luming,延庆县 / Yanqing,40.48777,116.09903,Entire home/apt,4873,1,10,4.55,1,356,10
51151870,【余生小院】近古北水镇/夜观长城/雾灵山漂流/烧烤/桌游/水池/获奖设计师作品/网红打卡地/私密小院,392342778,崔哥,密云县 / Miyun,40.631405,117.253975,Entire home/apt,5790,1,5,2.46,1,85,5
51153619,北京原驻客栈,126602952,博宇,怀柔区 / Huairou,40.43523,116.536446,Private room,6394,1,0,0.0,1,365,0
51154119,涵香满院私人会所,413993965,春艳,延庆县 / Yanqing,40.509876,116.039688,Entire home/apt,5657,1,0,0.0,1,361,0
51154712,【兰羽】怀柔4居轻奢度假院落｜无边泳池｜露台烧烤｜KTV麻将｜聚会轰趴团建亲子｜怀柔青龙峡雁栖湖CS,378925384,醉懒轻奢民宿,怀柔区 / Huairou,40.44846,116.7007,Entire home/apt,6086,1,1,0.47,7,357,1
51160015,映山小院  拾遇而安 在百年古树下您的一隅宁静｜大客厅｜山景房｜临水长城｜团建亲子｜露天烧烤｜KTV灯光庭院,123692787,刘,怀柔区 / Huairou,40.34878,116.41087,Entire home/apt,5451,1,0,0.0,1,360,0
51161233,怀柔区I竹简 · 竹林小筑I神堂峪I雁栖湖I青龙峡I红螺寺I泳池I星空房I户外烧烤I观景露台I山景,297773300,竹简民宿,怀柔区 / Huairou,40.428581,116.63501,Entire home/apt,5852,1,0,0.0,13,359,0
51163688,小树林农家院整套整租 位于十渡中心拒马乐园蹦极台附近3分钟就到 有炒菜 烧烤 投影 麻将 观景阳台,414074988,北京十渡小树林,房山区,39.631741,115.593025,Entire home/apt,2531,1,0,0.0,1,363,0
51163895,拾欢美宿  别墅整租 （露台观景区域、蹦极对面）,414041389,拾欢美宿,房山区,39.63259,115.59053,Entire home/apt,4062,1,0,0.0,6,361,0
51163915,慕田峪 北京水源静舍民宿 红螺寺 圣泉寺 雁栖湖 烧烤 聚会 休闲 娱乐,414075346,认证手机用户0593,怀柔区 / Huairou,40.410999,116.552429,Entire home/apt,2533,1,0,0.0,1,175,0
51175714,清孔雀/嗨乐园（邻山小镇8号院）/泳池滑梯露台玻璃栈道烧烤KTV,233579555,清孔雀,延庆县 / Yanqing,40.4518,116.11344,Entire home/apt,7142,1,1,0.56,16,357,1
51176972,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5401号1室1厅1卫1厨,414200116,淼,房山区,39.78428,115.82555,Private room,993,1,0,0.0,13,62,0
51177365,南窖乡雅布伦5402号1室1厅1卫1厨,414200116,淼,房山区,39.78428,115.82555,Private room,993,1,0,0.0,13,62,0
51177799,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5601号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,833,1,0,0.0,13,62,0
51178672,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5602号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,833,1,0,0.0,13,68,0
51178845,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5902号2室1厅1卫,414200116,淼,房山区,39.784279,115.825554,Private room,913,1,0,0.0,13,60,0
51179875,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5901号1室1厅1卫,414200116,淼,房山区,39.784279,115.825554,Private room,673,1,0,0.0,13,59,0
51179962,南窖乡水峪民俗文化村大西沟雅布伦精品民宿6001号2室1厅1卫,414200116,淼,房山区,39.784279,115.825554,Private room,913,1,0,0.0,13,60,0
51180033,南窖乡水峪民俗文化村大西沟雅布伦精品民宿62号院1室1厅1卫,414200116,淼,房山区,39.784279,115.825554,Private room,753,1,0,0.0,13,61,0
51180101,南窖乡水峪民俗文化村大西沟雅布伦精品民宿78号院2室1厅1卫,414200116,淼,房山区,39.784279,115.825554,Private room,913,1,0,0.0,13,59,0
51180312,南窖乡水峪民俗文化村大西沟雅布伦精品民宿8301号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,811,1,0,0.0,13,60,0
51180373,南窖乡水峪民俗文化村大西沟雅布伦精品民宿8302号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,811,1,0,0.0,13,60,0
51180469,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5201号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,833,1,0,0.0,13,62,0
51180521,南窖乡水峪民俗文化村大西沟雅布伦精品民宿5202号1室1厅1卫1厨,414200116,淼,房山区,39.784279,115.825554,Private room,833,1,0,0.0,13,62,0
51181370,北京温馨酒店_房间1/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89929,116.39486,Private room,205,30,0,0.0,10,60,0
51181737,北京温馨四合院酒店_房间2/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89897,116.39253,Private room,199,30,0,0.0,10,82,0
51181740,北京温馨四合院酒店_房间3/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89876,116.3927,Private room,244,30,0,0.0,10,91,0
51181743,北京温馨四合院酒店_房间4/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89908,116.39461,Private room,238,30,0,0.0,10,91,0
51181745,北京温馨酒店_房间5/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.8974,116.39475,Private room,338,30,0,0.0,10,185,0
51181750,北京温馨四合院酒店_房间6/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89898,116.39274,Private room,229,30,0,0.0,10,126,0
51181753,北京温馨酒店_房间7/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89737,116.39418,Private room,258,30,0,0.0,10,91,0
51181758,北京温馨酒店_房间8/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.8979,116.39261,Private room,199,30,0,0.0,10,317,0
51181761,北京温馨酒店_房间9/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89941,116.39333,Private room,210,30,0,0.0,10,364,0
51181765,北京温馨酒店_房间10/坐落于前门大栅栏/天安门广场近在咫尺/步行看升旗,183101443,蒋姐,东城区,39.89898,116.39461,Private room,288,30,0,0.0,10,95,0
51186253,黄花城水长城/鹞子峪城堡/温泉浴池/烧烤/长城拾号院,183247733,Guofeng,怀柔区 / Huairou,40.42954,116.33431,Entire home/apt,4313,1,2,0.98,1,73,2
51199572,【皇家荷苑●拾光】&近环球影城&通州区&八通线土桥站&七号线花庄站&高空威亚&团建&湖边烧烤&划船,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,710,1,1,0.45,14,121,1
51200142,【长城脚下的宿颜小院】  近八达岭长城野生动物园玉渡山龙庆峡野鸭湖,145753396,首文,延庆县 / Yanqing,40.38923,115.97688,Entire home/apt,6323,1,1,0.6,13,360,1
51203059,【皇家荷苑●无舍】近环球影城&果园环岛&通州区&八通线土桥站&七号线花庄站&划船&团建&会议&烧烤,413075006,皇家荷苑,通州区 / Tongzhou,39.859241,116.706856,Private room,879,1,3,2.73,14,120,3
51203268,白河湾青石岭~童趣儿童房（包早餐）可包院共4间房,252277416,青青小筑,怀柔区 / Huairou,40.65551,116.70198,Private room,636,1,0,0.0,2,363,0
51204686,一念民宿  经典四合院双人间 八达岭长城 野生动物园 玉渡山 野鸭湖 冬奥会,248846069,正帆,延庆县 / Yanqing,40.365742,115.989899,Private room,382,1,8,4.9,7,176,8
51204834,一念民宿（八达岭长城脚下四合院私汤大套房4人间）八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,延庆县 / Yanqing,40.365734,115.989914,Private room,677,1,1,0.49,7,176,1
51205831,延庆区暖民宿，世园会，野鸭湖湿地公园，八达岭长城，野生动物园,414466075,晓暖,延庆县 / Yanqing,40.40679,115.92587,Entire home/apt,2704,1,0,0.0,1,356,0
51206435,『皇家荷苑●朴宿 』果园环岛&通州区&八通线土桥站&七号线花庄站&湖中威亚&团建&婚礼&会议&划船,413075006,皇家荷苑,通州区 / Tongzhou,39.859241,116.706856,Private room,879,1,1,0.81,14,119,1
51208043,【皇家荷苑●归心】果园环岛#通州区#八通线土桥站#七号线花庄站#近环球影城#高空威亚#团建#烧烤会议,413075006,皇家荷苑,通州区 / Tongzhou,39.859241,116.706856,Private room,834,1,1,0.83,14,113,1
51208492,【皇家荷苑●楠园】近环球影城&果园环岛&通州区&八通线土桥站&七号线花庄站&团建&拍摄婚礼,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,911,1,0,0.0,14,120,0
51218247,【皇家荷苑●西坡】近环球影城/果园环岛/通州区/八通线土桥站/七号线花庄站/婚礼/拍摄/威亚,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,1042,1,0,0.0,14,120,0
51218533,【皇家荷苑●佛柳】近环球影城#果园环岛#八通线土桥站#七号线花庄站#高空威亚#湖边烧烤#婚礼#划船,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,828,1,0,0.0,14,120,0
51218699,一念民宿——经典中式四合院整院（团建，家庭，会议等）八达岭长城 野生动物园 玉渡山 野鸭湖 冬奥会,248846069,正帆,延庆县 / Yanqing,40.365017,115.994659,Entire home/apt,5077,1,1,0.77,7,86,1
51219268,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间田园大床房,413247478,陈微,延庆县 / Yanqing,40.5187,116.1617,Private room,74,1,0,0.0,4,334,0
51219423,一念民宿（经典的中式四合院配房4人大套间）八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,延庆县 / Yanqing,40.365734,115.989906,Private room,430,1,1,0.49,7,86,1
51219480,【皇家荷苑●南溪】近环球影城#果园环岛#通州区#八通线土桥站#七号线花庄站#露营#巨幕投影,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,691,1,1,0.68,14,122,1
51219598,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间舒适大床房,413247478,陈微,延庆县 / Yanqing,40.51946,116.16192,Private room,90,1,0,0.0,4,335,0
51219703,【花筑】延庆妫河漂流|永宁古城|团建轰趴|室外泳池|KTV|亲子玩具|天文望远镜|造梦空间榻榻米通铺,413247478,陈微,延庆县 / Yanqing,40.518845,116.162895,Private room,105,1,0,0.0,4,335,0
51220296,逸境拾光丨北欧风/近白河湾/戏水钓鱼棋牌烧烤/休闲聚会亲子轰趴/整套别墅/棋牌室,410216499,北坡/逸境拾光,怀柔区 / Huairou,40.7335,116.6305,Entire home/apt,4502,2,0,0.0,1,360,0
51220780,【皇家荷苑●时雨】近环球影城/果园环岛/通州区/七号线花庄站/团建/会议/划船/婚礼/威亚,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,739,1,1,1.0,14,115,1
51221044,【皇家荷苑●水尚】近环球影城/果园环岛/通州区/八通线土桥站/七号线花庄站/湖边烧烤团建会议,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,700,1,0,0.0,14,122,0
51221310,【皇家荷苑●栖迟】近环球影城/果园环岛/通州区/八通线土桥站/七号线花庄站/婚礼/团建/划船,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,828,1,0,0.0,14,122,0
51221468,【皇家荷苑●隐庐】近环球影城/果园环岛/通州区/八通线土桥站/七号线花庄站/婚礼/高空威亚,413075006,皇家荷苑,通州区 / Tongzhou,39.855988,116.706451,Private room,691,1,0,0.0,14,122,0
51225400,一念民宿（经典中式四合院房大通炕4人大套）八达岭长城 野生动物园 玉渡山 冬奥会 野鸭湖,248846069,正帆,延庆县 / Yanqing,40.365017,115.994659,Private room,415,1,1,0.48,7,86,1
51227288,密云暮云二号院/古北水镇/司马台长城/雾灵山/仙居谷/人间花海/亲子游/可露天烧烤/麻将,414670347,小冯,密云县 / Miyun,40.630116,117.252998,Entire home/apt,3032,1,0,0.0,2,360,0
51236096,亲子小院、烧烤轰趴。金水湖、银狐洞、白草畔、红井路、十渡交汇处，霞云岭108国道，云岭乡居。,414410571,丽莹,房山区,39.7715,115.78143,Entire home/apt,1313,1,1,0.57,1,296,1
51236210,那家雅筑民宿小院，世博园，玉渡山，龙庆峡古崖居，野鸭湖附近景区，,235434574,娜,延庆县 / Yanqing,40.455345,115.848938,Entire home/apt,3511,1,2,1.33,1,174,2
51236297,蹦极对面，拾欢美宿（二层四室一厅四卫）整租,414041389,拾欢美宿,房山区,39.63263,115.59029,Entire home/apt,2421,1,0,0.0,6,361,0
51236900,上安小院～～,246506144,思琪,密云县 / Miyun,40.50562,117.0795,Entire home/apt,2614,1,5,2.88,1,84,5
51238000,北京小院民宿2号房间 黑龙潭 清凉谷 天门山,138270841,钱,密云县 / Miyun,40.61623,116.802,Private room,442,1,1,0.63,3,357,1
51238203,慧田•时光立方民宿 泳池别墅 KTV天台烧烤 观山悦景 玉渡山 龙庆峡 野鸭湖 四季花海,414702689,认证手机用户7963,延庆县 / Yanqing,40.507107,115.930138,Entire home/apt,7209,1,1,0.83,1,85,1
51238822,乡博博.尚宅民宿（金海湖/石林峡店）--团建轰趴/卡拉OK/台球/临近景区金海湖石林峡,335205319,晓慧,平谷区 / Pinggu,40.19235,117.29799,Entire home/apt,9943,1,0,0.0,30,357,0
51239446,古北水镇星辰晓筑轰趴别墅2号馆,304982332,Zjzcy00,密云县 / Miyun,40.64964,117.2711,Entire home/apt,6056,1,0,0.0,3,365,0
51239816,京郊~民宿 平谷金海湖 喨玥居精品民宿 团建 聚会 烧烤,414836473,喨玥居,平谷区 / Pinggu,40.18556,117.34219,Entire home/apt,5018,1,0,0.0,1,86,0
51239845,古北水镇•星辰晓筑轰趴别墅3号馆,304982332,Zjzcy00,密云县 / Miyun,40.64762,117.26938,Entire home/apt,5892,1,0,0.0,3,365,0
51240313,怀柔风景区怀柔水库边的民宿壹居大床房【九月.壹居宿】，红螺寺圣泉山雁栖湖慕田峪长城景区大约半小时车程,414840944,筠,怀柔区 / Huairou,40.32012,116.57795,Entire home/apt,299,1,0,0.0,1,365,0
51242593,轻云谷002号紫色帐篷,184695801,Senya,密云县 / Miyun,40.590458,116.923615,Entire home/apt,1127,1,2,1.25,10,362,2
51243364,怀柔民宿I竹简 · 好渔好梦I红螺寺I慕田峪长城I雁栖湖I泳池I有餐厅I户外烧烤I麻将机I观景露台,297773300,竹简民宿,怀柔区 / Huairou,40.36816,116.665276,Entire home/apt,4504,1,0,0.0,13,357,0
51243739,柿柿如意民宿,414873136,认证手机用户3369,平谷区 / Pinggu,40.0929,116.98751,Entire home/apt,3098,1,0,0.0,3,361,0
51252870,北巷七号民宿别墅一层出租带小院，可烧烤，距离景区特别近,398841127,北巷七号民宿,平谷区 / Pinggu,40.175503,117.340378,Entire home/apt,1143,1,0,0.0,2,357,0
51256156,黄花城水长城/建筑师自宅/东南亚阁楼大大床房/烧烤&土灶&switch&麻将机&ktv,91594546,三良+ Pilar,怀柔区 / Huairou,40.436474,116.331757,Private room,505,1,0,0.0,5,289,0
51261049,星野十三宿（环球影城私享豪华影音室，超大豪华浴缸，独立庭院可烧烤提供烤炉，麻将机全屋地暖空调）,136495629,唐,通州区 / Tongzhou,39.86005,116.70773,Entire home/apt,2738,1,1,1.0,1,359,1
51262691,芊禾小筑.超大观景露台.烧烤.K歌.麻将.轰趴、团建、聚会.近红螺寺、雁栖湖、慕田峪长城,413903789,认证手机用户6086,怀柔区 / Huairou,40.36688,116.62476,Entire home/apt,2318,1,0,0.0,1,358,0
51272392,小隐于野-山脊上的白房子,411373954,杜金鹤,房山区,39.605991,115.791809,Private room,4734,1,0,0.0,1,65,0
51273162,山下小筑民宿～北京的后花园怀柔区~紧邻雁栖湖、青龙峡、怀北国际滑雪场漂流、红螺寺、幽谷神谭、百泉山等,415148469,东东,怀柔区 / Huairou,40.42395,116.70757,Entire home/apt,2776,1,0,0.0,1,175,0
51276563,星空loft,392766917,逅花园民宿,延庆县 / Yanqing,40.474213,116.079941,Private room,300,1,0,0.0,2,271,0
51278291,【山屿墅祥云民宿】【近梨树沟山地滑车】【整套潜山独栋山景别墅】【免费充电桩】【烧烤聚会】【KTV】,269167754,淡蓝色的天空,平谷区 / Pinggu,40.21943,117.24095,Entire home/apt,4694,1,0,0.0,1,359,0
51290936,海淀民宿//近郊/大觉寺/龙泉寺/烧烤/聚会/轰趴/亲子/凤凰岭风景区/拾闲小筑,376971865,恋,海淀区,40.08286,116.0987,Private room,5752,1,1,1.0,1,325,1
51293771,整套美式阳光玻璃 大院 轰趴 团建 拍摄 网红打卡 授课教学,151310310,白,通州区 / Tongzhou,39.95187,116.72478,Entire home/apt,2698,1,2,1.13,1,358,2
51309709,轻云谷005号灰色帐篷,184695801,Senya,密云县 / Miyun,40.59072,116.92478,Entire home/apt,676,1,0,0.0,10,363,0
51313178,北京怀柔 | 直白美宿 | 泳池 烧烤 ktv 整套别墅,128731081,家朕,怀柔区 / Huairou,40.281952,116.543839,Entire home/apt,7380,1,1,0.59,1,82,1
51313821,和月民宿短租/北欧风/近房山云居寺十渡/私人泳池/家庭影院/专业KTV/烧烤/桌上足球/团建/采摘/,407600642,我想发达,房山区,39.60325,115.79896,Entire home/apt,3513,1,2,1.15,1,173,2
51314123,易兴山居宠院,394775707,认证手机用户2128,延庆县 / Yanqing,40.68603,116.46488,Entire home/apt,6171,1,0,0.0,2,360,0
51320263,轻云谷006号白色帐篷,184695801,Senya,密云县 / Miyun,40.59179,116.92444,Entire home/apt,1127,1,0,0.0,10,362,0
51341356,松·舍〔2号A〕全新日系装修/紧邻环球影城/商务车接送/专属管家/超大床/家庭亲子/独立大客厅,396444953,松·舍,通州区 / Tongzhou,39.86031,116.709404,Entire home/apt,2182,1,0,0.0,5,26,0
51342059,整院三居含早餐，高速口旁，近古北水镇，漂流，人间花海，司马台长城，有投影，浴池，麻将，积木桌，可烧烤,397601062,水镇,密云县 / Miyun,40.63145,117.25291,Entire home/apt,5999,1,0,0.0,2,80,0
51342062,玻璃台泊客利驿站,415811985,晓伟,平谷区 / Pinggu,40.32907,117.23374,Entire home/apt,2714,1,1,0.75,1,359,1
51360570,金海湖湖边农家院,413402724,认证手机用户7898,平谷区 / Pinggu,40.186024,117.327019,Private room,318,1,0,0.0,1,85,0
51364239,十渡幸运民宿双人间,416016573,幸运民宿,房山区,39.63092,115.59246,Private room,184,1,0,0.0,3,91,0
51365870,十渡幸运客栈,416016573,幸运民宿,房山区,39.631741,115.593025,Private room,170,1,0,0.0,3,365,0
51366086,十渡幸运客栈套房5人间,416016573,幸运民宿,房山区,39.63127,115.59261,Private room,244,1,0,0.0,3,90,0
51381633,逸境素颜民宿-超大院落-无边泳池-露台花园海洋球-怀柔红螺寺雁栖湖慕田峪-亲子-团建-会议,81640699,郗,怀柔区 / Huairou,40.34992,116.61418,Entire home/apt,9485,1,0,0.0,2,28,0
51382877,清风小院民宿,349720248,清净快乐,密云县 / Miyun,40.630116,117.252998,Entire home/apt,1501,1,0,0.0,2,363,0
